2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 VOICE_CALL_CALLBACK 	 in /Voice
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 LISTENING_FUNCTION 	 Done with listening, Message was -> 
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 VOICE_CALL_CALLBACK 	 in /Play_Greeting_Message
2023-02-03  14:07:07	INFO 	 VOICE_CALL_CALLBACK 	 in /Classify_Answer
2023-02-03  14:07:07	INFO 	 VOICE_CALL_CALLBACK 	 in /Classify_Answer
2023-02-03  14:07:07	INFO 	 VOICE_CALL_CALLBACK 	 in /Classify_Answer
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 VOICE_CALL_CALLBACK 	 in /Play_Explain_Message
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 VOICE_CALL_CALLBACK 	 in /Finalize/
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 VOICE_CALL_INITIAL 	 in /Voice
2023-02-03  14:07:07	INFO 	 MAIN 	 Starting
2023-02-03  14:07:07	INFO 	 LISTENING_FUNCTION 	 Done with listening, Message was -> 
